objid,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,extinction_r,class,subClass
1237662685754359950,210.88878,35.584184,19.15775,18.90317,18.76255,18.39417,18.33947,0.0235937,QSO,BROADLINE
1237664853642575959,211.42408,34.920091,18.19773,18.08397,17.90408,17.7255,17.70013,0.05049513,QSO,BROADLINE
1237664853106622607,213.70608,33.876743,18.36969,18.23775,18.12929,17.97756,17.82478,0.07961345,QSO,BROADLINE
1237664672722452494,213.31565,33.640749,18.49343,18.20668,18.23267,18.14278,18.29194,0.05575944,QSO,BROADLINE
1237664852032684047,212.75323,33.133446,19.30518,19.11651,19.08369,18.8348,18.83742,0.0587537,QSO,BROADLINE
1237664852032487504,212.39214,33.362529,19.0008,18.74638,18.86366,18.70107,18.84385,0.05307629,QSO,BROADLINE
1237664852569227324,212.13779,33.728977,18.98241,18.71518,18.84113,18.62764,18.51328,0.04354134,QSO,BROADLINE
1237664671648055308,211.32736,33.394627,16.94931,17.02604,17.27819,17.52774,17.7437,0.04698094,STAR,OB
1237664852032225288,211.55874,33.462016,18.93553,18.97233,18.84581,18.94895,19.09849,0.04086689,QSO,BROADLINE
1237664852032290825,211.69792,33.412954,18.61467,18.65026,18.67768,18.47152,18.44482,0.0394392,QSO,BROADLINE
1237662683607400465,211.60995,33.593049,18.29189,17.99495,17.97011,17.80104,17.84365,0.04406886,QSO,BROADLINE
1237664854179577913,211.88361,35.100113,18.301,18.25886,18.02795,17.93976,17.97949,0.04259048,QSO,BROADLINE
1237664673795342372,211.37882,35.055444,18.73361,18.52582,18.54375,18.3935,18.44133,0.03533427,QSO,BROADLINE
1237664673795670050,212.20809,34.80445,16.72787,16.48253,16.74729,16.73864,16.92438,0.0470851,QSO,BROADLINE
1237664854179971139,212.917,34.853455,18.91517,18.71641,18.66372,18.75556,18.6891,0.04578537,QSO,BROADLINE
1237664853643165755,212.93323,34.36469,19.15958,19.05512,18.91746,18.78624,18.81178,0.04722117,QSO,BROADLINE
1237664673796063273,213.34296,34.513095,18.66066,18.77777,19.14263,19.3823,19.6859,0.0404776,STAR,OB
1237664853643362359,213.35474,34.257184,18.93979,18.82751,18.56334,18.50692,18.02664,0.04505041,QSO,STARBURST BROADLINE
1237662661595627528,213.31507,35.411059,17.91365,17.62849,17.89728,18.16111,18.37478,0.05124695,STAR,WD
1237662685755342959,213.48124,35.079374,19.05207,18.97618,18.93312,18.73466,18.75386,0.04434481,QSO,BROADLINE
1237664854180495471,214.24297,34.481253,18.00729,17.76501,17.78799,17.9077,17.83038,0.04609666,QSO,BROADLINE
1237662685755605029,214.19171,34.847258,17.4414,17.89463,18.30267,18.25469,18.13965,0.04234762,STAR,M1
1237662697028321299,217.05223,32.638241,19.04314,19.04175,19.25496,19.4754,19.58009,0.02147603,QSO,null
1237662684683042823,216.91496,33.204567,19.05346,18.97418,18.71881,18.46567,18.23626,0.02754601,QSO,STARBURST BROADLINE
1237664852033994922,216.24093,32.271362,19.21911,19.16731,18.95585,18.91249,18.95632,0.02589346,QSO,BROADLINE
1237662683609038922,216.02682,32.479081,19.13046,18.87414,18.87031,18.81891,18.95584,0.02531216,QSO,BROADLINE
1237664852570669081,215.85858,32.872332,16.53684,16.5291,16.31767,15.98519,15.93129,0.02661186,QSO,BROADLINE
1237662684145844351,216.00532,32.9989,19.20921,19.17892,18.97753,19.03233,19.18578,0.02774532,QSO,BROADLINE
1237662684682780712,216.29729,33.340625,18.91197,19.02933,18.89508,18.76884,18.43375,0.02351668,QSO,BROADLINE
1237664853107605607,216.16999,33.077657,18.09282,18.58684,19.09106,19.42819,19.90421,0.02324891,STAR,O
1237662684145844239,215.8889,32.964723,18.39372,18.35779,18.06728,18.04673,18.10402,0.02679153,QSO,BROADLINE
1237664852570472533,215.45769,33.028234,18.74961,18.63098,18.43952,18.44654,18.49616,0.03220379,QSO,BROADLINE
1237662684145582187,215.29877,33.255788,18.87691,18.6663,18.54826,18.43352,18.42403,0.03855386,QSO,BROADLINE
1237662684145516546,215.07898,33.317702,19.16799,19.19664,19.25226,19.03085,19.09303,0.03689516,QSO,BROADLINE
1237664852033667163,215.46599,32.555752,18.34564,18.44523,18.87889,19.19891,19.52908,0.03148664,STAR,WD
1237662683608711182,215.07874,32.822523,19.14177,18.87132,18.90469,18.98085,19.13832,0.03306289,STAR,T2
1237665103821668420,214.95264,32.4548,17.08672,16.98227,16.88875,16.91924,16.85754,0.03665658,QSO,BROADLINE
1237664852570210346,214.68918,33.18939,18.26296,18.00159,18.0097,17.84768,17.80471,0.03062335,QSO,BROADLINE
1237664852033142821,213.99567,32.931978,18.17793,18.11879,17.9154,17.9233,17.95468,0.03490462,GALAXY,null
1237662683608383534,214.36322,33.06359,18.82197,18.68432,18.61415,18.41319,18.50003,0.03151358,QSO,BROADLINE
1237662301895327781,205.76357,50.475569,19.22077,19.11414,18.93159,18.79741,18.70627,0.03550719,QSO,BROADLINE
1237662301358194835,204.75629,50.242822,18.51908,18.33961,18.39893,18.49309,18.6983,0.03148083,STAR,A0p
1237662301894738019,203.8105,50.836755,16.48531,16.77147,17.27153,17.60196,18.00571,0.02301767,STAR,WD
1237661959906132042,204.93248,51.746694,18.28252,18.21078,18.04734,18.07036,18.20137,0.02679296,QSO,BROADLINE
1237662301895065702,204.91889,50.603542,19.07683,19.1117,19.30103,19.53419,19.91195,0.03002268,QSO,null
1237661959369392224,205.27528,51.244078,19.06478,18.88205,18.79111,18.6035,18.26169,0.03015335,QSO,BROADLINE
1237661959906328658,205.79155,51.696285,18.66344,18.39441,18.39158,18.54198,18.44853,0.02941668,QSO,BROADLINE
1237662303505743968,205.63169,51.906832,19.34315,19.11595,18.96266,18.76101,18.81396,0.03005671,QSO,BROADLINE
1237662302969200710,206.57197,51.140792,19.38159,19.14754,19.00559,18.98504,18.69178,0.02890561,QSO,BROADLINE
1237662302969266178,206.79361,51.278009,18.64055,18.48782,18.56703,18.69037,18.82813,0.02858828,QSO,null
1237662303505940547,206.44205,51.699948,18.78621,18.72654,18.71652,18.50901,18.45996,0.02194227,QSO,BROADLINE
1237661959369982018,207.39319,50.896706,18.44352,18.33666,18.15659,18.10205,18.1359,0.0336339,QSO,BROADLINE
1237661959370047576,207.65301,50.906788,18.434,18.44047,18.38746,18.22624,18.04136,0.03400194,QSO,BROADLINE
1237662301896769603,210.69802,49.555948,18.01604,18.48166,19.01038,19.44106,19.79247,0.03272226,STAR,B9
1237662301896769603,210.69802,49.555948,18.01604,18.48166,19.01038,19.44106,19.79247,0.03272226,STAR,B9
1237661957760221257,209.69727,49.135501,19.0077,18.8241,18.71321,18.66343,18.62661,0.04158307,QSO,BROADLINE
1237661957760221257,209.69727,49.135501,19.0077,18.8241,18.71321,18.66343,18.62661,0.04158307,QSO,BROADLINE
1237662300822569052,208.81034,49.092501,19.14674,19.08908,18.98164,18.97292,18.83209,0.03523674,QSO,BROADLINE
1237662300822569052,208.81034,49.092501,19.14674,19.08908,18.98164,18.97292,18.83209,0.03523674,QSO,BROADLINE
1237661957759762515,208.08808,49.318251,18.94195,18.78768,18.56369,18.60838,18.54223,0.03399571,QSO,BROADLINE
1237661957759762515,208.08808,49.318251,18.94195,18.78768,18.56369,18.60838,18.54223,0.03399571,QSO,BROADLINE
1237662300822372402,208.12093,49.139729,19.22169,19.13949,19.26243,19.02473,18.34388,0.02704158,QSO,BROADLINE
1237662300822437950,208.30288,49.190943,19.06586,19.01266,19.0357,18.9292,18.70503,0.03051416,QSO,BROADLINE
1237662300822437950,208.30288,49.190943,19.06586,19.01266,19.0357,18.9292,18.70503,0.03051416,QSO,BROADLINE
1237662300822372402,208.12093,49.139729,19.22169,19.13949,19.26243,19.02473,18.34388,0.02704158,QSO,BROADLINE
1237662301895655451,206.81695,50.328308,19.09263,18.90227,18.83868,18.93834,19.09182,0.03713601,STAR,CarbonWD
1237662301895655451,206.81695,50.328308,19.09263,18.90227,18.83868,18.93834,19.09182,0.03713601,STAR,CarbonWD
1237661959907115107,208.44333,51.031296,18.74144,18.54382,18.42653,18.21115,18.199,0.02551134,QSO,BROADLINE
1237661959907115107,208.44333,51.031296,18.74144,18.54382,18.42653,18.21115,18.199,0.02551134,QSO,BROADLINE
1237661959907049478,208.11737,51.129153,18.19276,18.04561,17.88314,17.71643,17.55686,0.0284417,QSO,BROADLINE
1237661959907049478,208.11737,51.129153,18.19276,18.04561,17.88314,17.71643,17.55686,0.0284417,QSO,BROADLINE
1237661958833176580,207.29507,50.517104,19.02995,19.02311,18.9765,18.73542,18.68576,0.03218556,QSO,BROADLINE
1237661958833176580,207.29507,50.517104,19.02995,19.02311,18.9765,18.73542,18.68576,0.03218556,QSO,BROADLINE
1237662301895983186,208.06653,49.976244,18.84481,18.72949,18.77044,18.89764,18.81702,0.03326314,QSO,BROADLINE
1237662301895983186,208.06653,49.976244,18.84481,18.72949,18.77044,18.89764,18.81702,0.03326314,QSO,BROADLINE
1237662302969921563,209.04629,50.724655,19.08025,19.05253,18.82097,18.77402,18.81201,0.03343432,QSO,BROADLINE
1237662302969921563,209.04629,50.724655,19.08025,19.05253,18.82097,18.77402,18.81201,0.03343432,QSO,BROADLINE
1237661959371161621,211.19017,50.007596,19.17023,19.03159,18.93647,18.66848,18.54678,0.05447546,GALAXY,null
1237661958833766456,209.34994,49.984259,16.85209,16.90625,17.19443,17.44575,17.68821,0.03603311,STAR,OB
1237661958833766456,209.34994,49.984259,16.85209,16.90625,17.19443,17.44575,17.68821,0.03603311,STAR,OB
1237662303506858008,209.5235,51.05207,17.34213,17.21933,17.12185,17.04778,17.01362,0.03529142,QSO,BROADLINE
1237662303506858008,209.5235,51.05207,17.34213,17.21933,17.12185,17.04778,17.01362,0.03529142,QSO,BROADLINE
1237662302970052651,209.60095,50.633655,18.96049,18.9265,18.98514,18.85885,18.70237,0.03152267,QSO,BROADLINE
1237662302970052651,209.60095,50.633655,18.96049,18.9265,18.98514,18.85885,18.70237,0.03152267,QSO,BROADLINE
1237661959907573871,209.98187,50.760977,18.08221,17.91245,17.77252,17.88197,17.51232,0.03080718,QSO,STARBURST BROADLINE
1237661959907573871,209.98187,50.760977,18.08221,17.91245,17.77252,17.88197,17.51232,0.03080718,QSO,STARBURST BROADLINE
1237661959907573852,209.92775,50.77219,18.68721,18.63115,18.40889,18.49268,18.63492,0.03024973,QSO,BROADLINE
1237661959907573852,209.92775,50.77219,18.68721,18.63115,18.40889,18.49268,18.63492,0.03024973,QSO,BROADLINE
1237661959907508474,209.91371,50.862949,19.17081,19.07116,18.99919,18.99703,19.10889,0.02897776,QSO,BROADLINE
1237661959907508474,209.91371,50.862949,19.17081,19.07116,18.99919,18.99703,19.10889,0.02897776,QSO,BROADLINE
1237661959370637397,209.67995,50.447866,19.13035,18.97477,18.92769,18.72774,18.72345,0.03213535,QSO,BROADLINE
1237661959370637397,209.67995,50.447866,19.13035,18.97477,18.92769,18.72774,18.72345,0.03213535,QSO,BROADLINE
1237661959371161621,211.19017,50.007596,19.17023,19.03159,18.93647,18.66848,18.54678,0.05447546,QSO,BROADLINE
1237662301897621533,213.49816,48.855767,17.22593,16.94396,16.86285,17.06458,16.98905,0.05732165,QSO,BROADLINE
1237662247132725290,209.67409,7.4959796,19.0312,18.98139,18.77866,18.9091,19.01459,0.06309774,QSO,BROADLINE
1237662247132725267,209.66237,7.6370354,18.12311,18.06489,18.03901,17.79063,17.77059,0.06142629,QSO,BROADLINE
1237661971733020734,209.36725,6.8440138,17.31233,17.70132,18.2419,18.56693,18.86553,0.07759271,STAR,B9
1237661971733217522,209.87033,6.973268,19.24296,19.10073,18.98422,18.76107,18.69498,0.07484369,QSO,BROADLINE
1237662246595920043,209.83163,7.2269272,19.10393,19.00787,18.96209,18.83349,18.80316,0.0659228,QSO,BROADLINE
1237662247132790796,209.7851,7.4621052,19.08977,19.05331,18.98523,18.86363,18.689,0.06455308,QSO,BROADLINE
1237661971733741679,210.98279,6.8689527,19.13712,19.09462,18.9651,19.00781,19.06137,0.06502988,QSO,BROADLINE
1237661972807483442,211.13974,7.7031588,16.99951,17.05792,17.44548,17.75056,18.0554,0.0745562,STAR,WD
1237662262705061923,212.33665,8.1750742,18.89042,18.72725,18.60153,18.74657,18.76828,0.07225222,QSO,null
1237662263241801821,212.12764,8.4957507,18.94522,18.8858,18.61577,18.68611,18.82085,0.07145363,QSO,BROADLINE
1237662263778410511,211.45421,9.0457255,18.67638,18.5146,18.40543,18.44516,18.33862,0.0755369,QSO,BROADLINE
1237662236404023368,211.18892,8.1390607,18.85535,18.8011,18.50479,18.52886,18.62728,0.06967204,QSO,BROADLINE
1237662262167732329,211.31643,7.8654098,18.90876,18.84479,18.56922,18.5475,18.68866,0.06984019,QSO,BROADLINE
1237662263241080954,210.45559,8.8243847,18.78555,18.98082,19.37219,19.74364,19.98612,0.06664739,STAR,WD
1237662237477568530,210.70571,8.9067005,16.87129,17.02946,17.23308,17.36741,17.4896,0.06873802,STAR,A0p
1237662238014177351,210.27262,9.454207,18.84246,18.68514,18.61278,18.58067,18.46977,0.08193038,QSO,BROADLINE
1237662239088246859,211.0795,10.068238,18.96013,18.91109,18.72584,18.67848,18.688,0.06403391,QSO,BROADLINE
1237662264315281545,211.58991,9.4675025,18.74073,18.56768,18.50813,18.31488,18.31202,0.0780288,QSO,BROADLINE
1237664132083482724,141.73608,11.307855,17.76224,17.68744,17.61976,17.47662,17.51774,0.08789663,QSO,BROADLINE
1237664131546677416,141.94381,10.949896,19.325,19.05949,18.93712,18.71996,18.67011,0.08663484,QSO,BROADLINE
1237661068709003311,144.48412,10.80229,17.96262,17.92945,17.86719,17.89631,17.45586,0.09021647,QSO,BROADLINE
1237661068709003370,144.58618,10.8391,18.69945,18.68237,18.66587,18.36782,18.37464,0.09166658,QSO,BROADLINE
1237661068708806691,144.01961,10.764599,19.28875,19.17012,18.98291,18.81161,18.75661,0.08981287,QSO,BROADLINE
1237661069245677570,143.94388,11.091393,16.99493,17.47815,18.03208,18.40212,18.74534,0.07726769,STAR,O
1237664131010330732,143.15051,10.688102,19.11762,19.17114,18.86155,18.74939,18.89225,0.09723435,QSO,BROADLINE
1237661069245153410,142.85373,10.854902,18.53526,18.46622,18.18968,18.23985,18.35132,0.09709261,QSO,BROADLINE
1237661069781827667,142.30833,11.275769,19.26215,19.16181,18.97791,19.06539,19.06463,0.09887541,QSO,null
1237671122690179277,142.80674,12.000884,18.98389,18.90997,18.82679,18.75413,18.28612,0.05800962,QSO,BROADLINE
1237671122690375713,143.17679,12.132297,19.00711,19.12404,18.77103,18.71412,18.69187,0.05490722,QSO,BROADLINE
1237664132084269068,143.40441,11.551214,18.9375,18.76586,18.71638,18.45727,18.53679,0.07006837,QSO,BROADLINE
1237671122690572382,143.72186,12.174415,18.16147,18.08307,17.89338,18.013,18.00378,0.06403083,QSO,BROADLINE
1237661070319353971,143.7037,11.981762,18.95035,18.71235,18.73951,18.82535,19.03544,0.05943511,STAR,F5
1237664131547529306,143.86042,11.362341,18.86137,18.75916,18.76495,18.56482,18.67836,0.08075613,QSO,BROADLINE
1237671122690768968,144.15246,12.158507,19.04409,18.94827,18.81713,18.65533,18.44779,0.06959211,QSO,BROADLINE
1237661070319419481,143.87293,11.967244,18.14056,18.00448,17.75232,17.762,17.73927,0.06340263,QSO,BROADLINE
1237661069782614212,144.13063,11.47183,19.0611,19.02663,18.84371,18.77683,18.76976,0.07430808,QSO,BROADLINE
1237661070319616028,144.24171,12.100392,17.7375,17.70412,17.64656,17.16279,17.25917,0.07924868,QSO,BROADLINE
1237664104703524899,146.98392,10.96597,19.06336,19.02328,19.1923,19.39368,19.57124,0.07466891,QSO,null
1237661068710051978,146.9071,11.145353,18.58284,18.37268,18.30388,18.17933,18.1039,0.07323448,QSO,BROADLINE
1237664104703197226,146.18964,10.807676,19.37017,19.10291,19.04943,18.82107,18.78557,0.05794016,QSO,BROADLINE
1237664105240330374,146.83729,11.292986,18.04447,18.48621,18.95124,19.10335,18.97946,0.06987897,STAR,M5
1237664104703197190,146.15653,10.790791,19.30994,19.18823,19.00449,18.88801,18.74749,0.05823518,QSO,BROADLINE
1237664105776611476,145.38516,11.486981,19.16996,19.07215,18.85163,18.5868,18.55759,0.05715959,QSO,BROADLINE
1237664105776545881,145.15313,11.474137,18.46816,18.25553,18.16513,17.99802,18.00006,0.07511544,QSO,BROADLINE
1237661069246267419,145.28556,11.407709,19.22835,19.16099,19.22651,19.0331,19.02991,0.0576738,QSO,BROADLINE
1237664105239609388,145.05967,11.052481,18.45433,18.43082,18.14684,18.14086,18.26234,0.06938644,QSO,BROADLINE
1237661069783072806,145.12151,11.671492,18.47631,18.21619,18.24458,18.27625,18.15167,0.07175648,QSO,BROADLINE
1237661069783466137,146.12492,11.791926,19.02977,18.90416,18.7925,18.45311,18.36079,0.06164008,QSO,BROADLINE
1237661070320533572,146.42528,12.33627,18.70905,18.47888,18.31725,18.38646,18.36061,0.07255767,QSO,BROADLINE
1237664106314006549,146.45792,12.092163,18.38601,18.24128,18.03933,18.05614,18.08829,0.06603947,QSO,BROADLINE
1237664106851008519,146.65191,12.529995,18.72839,18.47402,18.67134,18.4993,18.39193,0.07651389,QSO,BROADLINE
1237661070320664621,146.69826,12.309698,18.66035,18.56942,18.37321,18.36949,18.43281,0.07621286,QSO,BROADLINE
1237664106314072164,146.61646,12.160889,19.07569,18.92415,18.69805,18.55291,18.58996,0.06079394,QSO,BROADLINE
1237664106851139665,147.00109,12.604141,19.19756,19.15311,19.16956,18.90257,18.84937,0.08692186,QSO,BROADLINE
1237661069246988305,146.93901,11.638765,19.10015,18.96441,18.72423,18.816,18.71681,0.07725406,QSO,BROADLINE
1237664104704442486,149.13734,11.336053,19.32895,19.03737,18.95584,18.90053,18.77264,0.08886544,QSO,BROADLINE
1237661068710903932,148.88991,11.574094,19.06094,18.9783,18.83223,18.57613,18.51451,0.09541456,QSO,BROADLINE
1237661068710641762,148.21856,11.372443,19.29877,19.17466,19.12638,18.92107,18.92197,0.06721137,QSO,BROADLINE
1237661068710641833,148.26292,11.46001,19.25612,19.16241,18.9012,18.85236,18.93494,0.07535409,QSO,BROADLINE
1237664105778053200,148.66862,12.154767,18.65546,18.938,19.40326,19.71991,20.08021,0.0681063,STAR,OB
1237661069247447166,148.12682,11.700625,16.25539,16.4733,16.87739,17.2051,17.49784,0.06650206,STAR,WD
1237661069247512658,148.26657,11.816294,19.09473,18.9261,18.79583,18.57393,18.61481,0.06499374,QSO,BROADLINE
1237664105240920107,148.07731,11.48672,19.05035,18.93542,18.9403,18.67985,18.67113,0.06387161,QSO,BROADLINE
1237664105240789035,147.83535,11.546317,18.83447,18.69622,18.51727,18.53352,18.61539,0.06788409,QSO,null
1237661068710248530,147.46275,11.197349,18.86129,18.69463,18.56598,18.29915,18.28023,0.06970496,QSO,BROADLINE
1237661069784121417,147.5714,12.040645,18.60818,18.38638,18.34461,18.15594,18.11012,0.06134386,QSO,BROADLINE
1237664106314203236,146.97366,12.205262,18.21054,18.01762,18.0676,17.87231,17.87831,0.06898586,QSO,BROADLINE
1237661070321057936,147.66357,12.622879,19.20694,19.11416,18.96226,18.79997,18.85717,0.0813391,QSO,BROADLINE
1237671122692997281,149.31518,13.183436,18.80079,18.74695,18.53672,18.4393,18.45519,0.07403901,QSO,BROADLINE
1237664105778577452,149.85681,12.227193,19.41814,19.13291,19.06121,19.2012,19.05411,0.1027023,QSO,BROADLINE
1237664105778380885,149.46381,12.227661,19.21393,18.92063,18.86564,18.7803,18.81779,0.09886795,QSO,BROADLINE
1237661069784907887,149.37604,12.482805,18.3495,18.06455,17.95341,18.01878,17.94182,0.08965461,QSO,BROADLINE
1237661069248757791,151.0602,12.116394,17.99558,17.82539,17.60142,17.18721,17.27131,0.1149386,QSO,BROADLINE
1237661068711493699,150.25677,11.70235,19.26597,19.06495,18.9436,18.99297,18.84678,0.09785519,QSO,null
1237664105242165289,150.9586,11.915355,18.89857,18.73258,18.71922,18.57083,18.66557,0.110887,QSO,BROADLINE
1237664105779036211,150.94397,12.367003,18.51525,18.52554,18.25537,18.26164,17.72605,0.1066707,QSO,STARBURST BROADLINE
1237664105241968708,150.53675,11.912023,18.94176,18.9837,18.96543,18.79904,18.73632,0.09901217,QSO,BROADLINE
1237661069248561196,150.71084,12.178913,18.6849,18.44287,18.55749,18.47538,18.40454,0.110472,QSO,BROADLINE
1237664105778577516,149.89372,12.275435,19.05867,19.00903,18.72578,18.74022,18.88082,0.09956181,QSO,BROADLINE
1237662697570369640,229.98556,28.490844,18.68447,18.44535,18.48129,18.3939,18.47424,0.06930149,QSO,BROADLINE
1237664854187573405,231.94842,28.511711,18.91701,18.75841,18.63771,18.34524,18.32557,0.06389557,QSO,BROADLINE
1237664854187704371,232.16922,28.424958,16.48611,16.27801,16.4832,16.33476,16.13639,0.06835863,QSO,BROADLINE
1237662698109010100,234.27566,27.138237,19.36804,19.1153,19.15142,19.0276,18.77619,0.1343538,QSO,BROADLINE
1237664854188621909,234.37179,27.380766,18.24701,18.0658,18.08184,18.09923,17.68443,0.0959468,QSO,BROADLINE
1237662696498331820,233.48342,26.227315,19.19365,19.13278,19.07154,18.82064,18.63005,0.1518746,QSO,BROADLINE
1237664852577746990,232.98327,26.530608,18.38224,18.13972,18.02809,18.16901,18.07318,0.1452174,QSO,BROADLINE
1237664852577812498,233.1526,26.516918,19.13963,19.07079,19.41556,19.68594,19.99563,0.1453626,STAR,WD
1237664853114355791,232.68658,27.128331,18.26926,18.13529,18.28436,18.25716,18.08361,0.1341412,QSO,BROADLINE
1237662697034809462,232.80105,26.880163,18.8597,18.78654,18.92587,18.83407,18.52122,0.1376442,QSO,BROADLINE
1237664853114290349,232.5703,27.194647,19.30848,19.18907,18.99337,18.91124,18.89021,0.1326241,QSO,BROADLINE
1237662301911842879,248.3867,30.039166,19.11449,19.06642,18.96623,18.87265,18.72975,0.04926751,QSO,BROADLINE
1237662499473719527,248.27665,30.034729,19.26559,19.08941,18.96943,18.72607,18.73983,0.0546125,QSO,BROADLINE
1237662500010459458,248.34589,30.413396,19.03612,18.88445,18.98118,18.84575,18.86875,0.05206895,QSO,BROADLINE
1237662301911580783,247.90638,30.394796,18.64429,18.83738,18.7328,18.70627,18.7586,0.07361666,QSO,BROADLINE
1237662500010328170,248.05095,30.608392,18.67125,18.83645,19.24392,19.57798,19.87548,0.06599749,STAR,A0p
1237662301911449739,247.67486,30.600755,18.38104,18.3231,18.0371,17.60313,17.76863,0.06484867,QSO,STARBURST BROADLINE
1237662301374972026,248.09533,29.717081,18.78337,18.55889,18.5414,18.34562,18.24931,0.06086019,QSO,BROADLINE
1237662498936914096,248.06282,29.484517,18.76595,18.48464,18.42739,18.53615,18.44059,0.06063256,QSO,BROADLINE
